date,latitude,longitude,water_temperature_celsius,temperature_drop_celsius,skin_ice_temperature_celsius,barometric_pressure_mb,rainfall_mm,month,fishing_opportunity,disaster_risk
2023-04-28 18:00:00,55.2668,-114.774,6.2,9.38,6.01,1013.52,1.96,4,0,0
2023-04-29 00:00:00,55.2297,44.1912,8.53,6.67,7.85,1015.99,3.63,4,1,0
2023-04-29 06:00:00,57.1569,-99.8366,22.91,2.78,20.53,1008.12,2.94,4,1,0
2023-04-29 12:00:00,60.4411,-69.4021,10.28,3.44,7.87,1016.84,2.07,4,1,0
2023-04-29 18:00:00,66.2245,16.7251,19.22,0.65,18.6,1010.37,9.42,4,1,0
2023-04-30 00:00:00,42.1419,-29.8104,19.47,2.44,18.46,1013.36,3.3,4,1,0
2023-04-30 06:00:00,67.1272,-122.3188,10.65,2.54,10.24,1012.46,8.94,4,1,0
2023-04-30 12:00:00,52.4215,-118.4629,10.26,6.37,10.04,1018.16,0.56,4,1,0
2023-04-30 18:00:00,33.4676,-29.4679,9.29,2.9,6.32,1006.45,0.76,4,1,0
2023-05-01 00:00:00,32.6348,92.6219,13.96,5.33,11.99,1001.58,18.93,5,1,0
2023-05-01 06:00:00,45.0407,143.2673,9.94,6.23,8.31,1011.93,4.43,5,1,0
2023-05-01 12:00:00,65.3204,-149.714,7.27,4.16,4.97,1015.34,3.56,5,1,0
2023-05-01 18:00:00,61.8456,-38.4826,24.14,0.37,21.62,1013.76,3.7,5,0,0
2023-05-02 00:00:00,65.4877,-143.9116,24.37,0.36,21.95,1019.16,1.21,5,0,0
2023-05-02 06:00:00,53.2771,-174.0267,10.04,1.71,9.99,1015.19,6.34,5,1,0
2023-05-02 12:00:00,49.809,58.2187,10.46,7.37,9.9,1010.18,0.44,5,1,0
2023-05-02 18:00:00,36.6354,36.8818,4.04,4.64,2.08,1001.37,4.26,5,1,0
2023-05-03 00:00:00,44.7687,-121.3131,17.97,7.07,16.85,1011.81,4.23,5,1,0
2023-05-03 06:00:00,49.5309,-95.8274,22.04,3.75,19.1,1018.14,12.28,5,1,0
2023-05-03 12:00:00,33.987,-171.4652,9.36,5.19,7.37,1011.04,3.73,5,1,0
2023-05-03 18:00:00,39.9275,120.581,8.09,5.79,5.22,1013.14,0.74,5,1,0
2023-05-04 00:00:00,56.9201,170.8886,20.83,6.12,20.23,1015.11,4.25,5,1,0
2023-05-04 06:00:00,63.1048,-131.2346,17.61,2.93,15.02,1007.92,0.48,5,1,0
2023-05-04 12:00:00,74.9256,-96.6689,4.87,2.99,3.9,1016.12,1.14,5,1,0
2023-05-04 18:00:00,71.9901,132.6274,15.6,5.39,12.63,1021.19,0.16,5,1,0
2023-05-05 00:00:00,58.9154,153.527,7.67,4.35,7.19,1012.14,3.6,5,1,0
2023-05-05 06:00:00,48.9562,-28.9341,10.98,4.94,9.44,1007.35,0.44,5,1,0
2023-05-05 12:00:00,58.628,-161.7759,21.34,5.54,18.96,1012.67,3.17,5,1,0
2023-05-05 18:00:00,65.3543,-165.8189,19.81,4.47,18.51,1001.88,13.51,5,1,0
2023-05-06 00:00:00,35.3251,26.622,12.53,6.21,11.13,1014.68,6.36,5,1,0
2023-05-06 06:00:00,48.4457,-38.5578,24.88,4.37,21.92,1015.26,0.4,5,1,0
2023-05-06 12:00:00,67.7911,-169.6851,14.17,7.0,12.89,1021.38,1.27,5,1,0
2023-05-06 18:00:00,47.2725,29.9709,18.28,6.32,16.47,1012.03,5.6,5,1,0
2023-05-07 00:00:00,55.7343,-175.9311,16.67,5.11,16.51,1015.04,11.25,5,1,0
2023-05-07 06:00:00,56.4496,103.4539,25.21,5.41,22.68,1008.69,0.17,5,0,0
2023-05-07 12:00:00,38.3014,-69.6842,20.9,7.4,18.95,1011.22,8.37,5,1,0
2023-05-07 18:00:00,46.3006,-165.5071,5.1,5.45,3.89,1005.37,4.13,5,1,0
2023-05-08 00:00:00,45.053,31.8068,26.11,3.19,25.0,1012.03,3.95,5,1,0
2023-05-08 06:00:00,31.1789,-36.8336,21.22,6.49,19.44,1011.47,15.83,5,1,0
2023-05-08 12:00:00,31.0886,170.5681,16.39,5.52,16.35,1014.5,6.88,5,1,0
2023-05-08 18:00:00,67.4264,15.9115,6.22,2.45,6.22,1009.88,9.49,5,1,0
2023-05-09 00:00:00,42.2882,-80.9139,20.6,7.58,18.76,1013.42,2.18,5,1,0
2023-05-09 06:00:00,53.3135,75.398,19.68,0.78,19.11,1011.33,4.04,5,1,0
2023-05-09 12:00:00,43.4427,-82.2629,9.96,7.49,9.38,1011.34,4.78,5,1,0
2023-05-09 18:00:00,72.3306,145.5276,24.11,6.16,22.15,1013.4,1.94,5,0,0
2023-05-10 00:00:00,41.6684,-45.1001,8.92,9.23,8.76,1013.2,4.22,5,1,0
2023-05-10 06:00:00,49.3346,17.9527,7.42,2.19,6.48,1016.81,1.35,5,1,0
2023-05-10 12:00:00,69.2729,-161.7937,17.9,5.49,17.45,1012.4,0.77,5,1,0
2023-05-10 18:00:00,67.887,-26.5964,19.37,3.99,17.63,1011.25,2.34,5,1,0
2023-05-11 00:00:00,38.3746,119.6509,20.77,3.07,18.79,1012.1,6.72,5,1,0
2023-05-11 06:00:00,66.1189,110.0336,5.91,2.63,3.75,1009.43,12.4,5,1,0
2023-05-11 12:00:00,50.6184,-99.2453,20.28,4.97,19.52,1011.2,3.06,5,1,0
2023-05-11 18:00:00,51.7336,-98.6115,6.81,5.65,6.55,1023.16,5.15,5,1,0
2023-05-12 00:00:00,36.0066,114.2299,9.96,2.34,9.72,1008.44,0.54,5,1,0
2023-05-12 06:00:00,33.6271,154.9434,5.12,6.89,3.84,1011.61,11.74,5,1,0
2023-05-12 12:00:00,62.7573,-145.6701,19.83,6.42,16.99,1011.06,4.2,5,1,0
2023-05-12 18:00:00,52.3408,-17.9789,25.37,6.1,24.71,1011.76,7.58,5,1,0
2023-05-13 00:00:00,49.6583,-58.5165,19.46,7.8,18.69,1011.34,7.91,5,1,0
2023-05-13 06:00:00,62.8279,133.4478,23.63,3.41,23.32,1014.4,1.48,5,1,0
2023-05-13 12:00:00,64.4481,-149.931,5.93,9.53,4.12,1004.45,3.77,5,0,0
2023-05-13 18:00:00,37.1509,-103.9947,10.85,8.34,8.82,1018.19,16.15,5,1,0
2023-05-14 00:00:00,57.4601,90.8886,13.19,3.55,11.26,1016.16,0.47,5,1,0
2023-05-14 06:00:00,36.0909,-161.5342,17.37,2.04,14.79,1006.79,5.75,5,1,0
2023-05-14 12:00:00,63.8119,-2.6873,4.83,5.5,3.37,1001.65,16.39,5,1,0
2023-05-14 18:00:00,59.563,-20.8415,18.24,3.89,17.84,1008.11,1.79,5,1,0
2023-05-15 00:00:00,73.0477,-59.6156,12.97,5.81,12.11,1011.79,9.88,5,1,0
2023-05-15 06:00:00,33.1031,-37.954,23.87,4.78,21.88,1025.9,13.56,5,0,0
2023-05-15 12:00:00,32.5675,10.7786,18.07,6.69,16.23,1015.72,6.87,5,1,0
2023-05-15 18:00:00,42.6984,-121.9078,6.22,5.96,4.63,1003.96,1.32,5,1,0
